YEAR,QUARTER,GEOGRAPHY,MARKET,UT15_NAME,TRANSACTIONAL_ADJUSTMENT,WEEK,CALL,NET_CALL
2023,4,Americas,US National Market,Data Platform,0.0,13.0,77218942.96,77218942.96
2023,4,Americas,US National Market,Data Platform,0.0,14.0,76630292.13,76630292.13
2023,4,Americas,US National Market,Data Platform,0.0,15.0,76631003.13,76631003.13
2023,4,Americas,US National Market,Power TPS,0.0,1.0,0.0,0.0
2023,4,Americas,US National Market,Power TPS,0.0,2.0,0.0,0.0
2023,4,Americas,US National Market,Power TPS,0.0,3.0,0.0,0.0
2023,4,Americas,US National Market,Power TPS,0.0,4.0,0.0,0.0
2023,4,Americas,US National Market,Power TPS,0.0,5.0,0.0,0.0
2023,4,Americas,US National Market,Power TPS,0.0,6.0,5000.0,5000.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,6.0,28200.0,28200.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,7.0,28200.0,28200.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,8.0,46950.0,46950.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,9.0,37950.0,37950.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,10.0,37950.0,37950.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,11.0,66730.0,66730.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,12.0,70810.0,70810.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,13.0,70810.0,70810.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,14.0,70810.0,70810.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,15.0,70810.0,70810.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,1.0,7646001.0,7646001.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,2.0,8196001.0,8196001.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,3.0,8175000.0,8175000.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,4.0,8303500.0,8303500.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,5.0,8115500.0,8115500.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,6.0,8143561.0,8143561.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,7.0,8232561.0,8232561.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,8.0,15777308.0,15777308.0
2023,4,EMEA,DACH Market,Storage TPS,0.0,9.0,14504144.95,14504144.95
2023,4,EMEA,DACH Market,Storage TPS,0.0,10.0,15016126.95,15016126.95
2023,4,EMEA,DACH Market,Storage TPS,0.0,11.0,14484172.16,14484172.16
2023,4,EMEA,DACH Market,Storage TPS,0.0,12.0,24737862.48,24737862.48
2023,4,EMEA,DACH Market,Storage TPS,0.0,13.0,25011149.05,25011149.05
2023,4,EMEA,DACH Market,Storage TPS,0.0,14.0,25020149.05,25020149.05
2023,4,EMEA,DACH Market,Storage TPS,0.0,15.0,25003149.05,25003149.05
2023,4,EMEA,DACH Market,Z TPS,0.0,1.0,19765000.0,19765000.0
2023,4,EMEA,DACH Market,Z TPS,0.0,2.0,19765000.0,19765000.0
2023,4,EMEA,DACH Market,Z TPS,0.0,3.0,19790000.0,19790000.0
2023,4,EMEA,DACH Market,Z TPS,0.0,4.0,22320000.0,22320000.0
2023,4,EMEA,DACH Market,Z TPS,0.0,5.0,23020144.0,23020144.0
2023,4,EMEA,DACH Market,Z TPS,0.0,6.0,26222547.0,26222547.0
2023,4,EMEA,DACH Market,Z TPS,0.0,7.0,28470657.0,28470657.0
2023,4,EMEA,DACH Market,Z TPS,0.0,8.0,24476153.55,24476153.55
2023,4,EMEA,DACH Market,Z TPS,0.0,9.0,24455903.55,24455903.55
2023,4,EMEA,DACH Market,Z TPS,0.0,10.0,28455903.55,28455903.55
2023,4,EMEA,DACH Market,Z TPS,0.0,11.0,28455903.55,28455903.55
2023,4,EMEA,DACH Market,Z TPS,0.0,12.0,55222973.760000005,55222973.760000005
2023,4,EMEA,DACH Market,Z TPS,0.0,13.0,53303485.16,53303485.16
2023,4,EMEA,DACH Market,Z TPS,0.0,14.0,53303485.16,53303485.16
2023,4,EMEA,DACH Market,Z TPS,0.0,15.0,53303485.16,53303485.16
2023,4,EMEA,France Market,Automation Platform,0.0,1.0,17800367.68,17800367.68
2023,4,EMEA,France Market,Automation Platform,0.0,2.0,17496112.65,17496112.65
2023,4,EMEA,France Market,Automation Platform,0.0,3.0,17054438.23,17054438.23
2023,4,EMEA,France Market,Automation Platform,0.0,4.0,17796753.23,17796753.23
2023,4,EMEA,France Market,Automation Platform,0.0,5.0,18376625.2,18376625.2
2023,4,EMEA,France Market,Automation Platform,0.0,6.0,18829827.0,18829827.0
2023,4,EMEA,France Market,Automation Platform,0.0,7.0,15784395.0,15784395.0
2023,4,EMEA,France Market,Automation Platform,0.0,8.0,15753501.44,15753501.44
2023,4,EMEA,France Market,Automation Platform,0.0,9.0,16118802.44,16118802.44
2023,4,EMEA,France Market,Automation Platform,0.0,10.0,15096433.76,15096433.76
2023,4,EMEA,France Market,Automation Platform,0.0,11.0,13883979.76,13883979.76
2023,4,EMEA,France Market,Automation Platform,0.0,12.0,14894232.379999999,14894232.379999999
2023,4,EMEA,France Market,Automation Platform,0.0,13.0,16405987.530000001,16405987.530000001
2023,4,EMEA,France Market,Automation Platform,0.0,14.0,16262325.93,16262325.93
2023,4,EMEA,France Market,Automation Platform,0.0,15.0,16213325.93,16213325.93
2023,4,EMEA,France Market,Data Platform,0.0,1.0,19352745.66,19352745.66
2023,4,EMEA,France Market,Data Platform,0.0,2.0,19456871.46,19456871.46
2023,4,EMEA,France Market,Data Platform,0.0,3.0,18913736.81,18913736.81
2023,4,EMEA,France Market,Data Platform,0.0,4.0,19605033.009999998,19605033.009999998
2023,4,EMEA,France Market,Data Platform,0.0,5.0,20054133.21,20054133.21
2023,4,EMEA,France Market,Data Platform,0.0,6.0,20838394.61,20838394.61
2023,4,EMEA,France Market,Data Platform,0.0,7.0,18588708.990000002,18588708.990000002
2023,4,EMEA,France Market,Data Platform,0.0,8.0,19564693.37,19564693.37
2023,4,EMEA,France Market,Data Platform,0.0,9.0,20293930.37,20293930.37
2023,4,EMEA,France Market,Data Platform,0.0,10.0,21554725.18,21554725.18
2023,4,EMEA,France Market,Data Platform,0.0,11.0,24042120.92,24042120.92
2023,4,EMEA,France Market,Data Platform,0.0,12.0,23937983.32,23937983.32
2023,4,EMEA,France Market,Data Platform,0.0,13.0,23609552.32,23609552.32
2023,4,EMEA,France Market,Data Platform,0.0,14.0,25604552.32,25604552.32
2023,4,EMEA,France Market,Data Platform,0.0,15.0,23447552.32,23447552.32
2023,4,EMEA,France Market,Power TPS,0.0,1.0,0.0,0.0
2023,4,EMEA,France Market,Power TPS,0.0,2.0,0.0,0.0
2023,4,EMEA,France Market,Power TPS,0.0,3.0,0.0,0.0
2023,4,EMEA,France Market,Power TPS,0.0,4.0,0.0,0.0
2023,4,EMEA,France Market,Power TPS,0.0,5.0,0.0,0.0
2023,4,EMEA,France Market,Power TPS,0.0,6.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,7.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,8.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,9.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,10.0,284714.3,284714.3
2023,4,EMEA,France Market,Power TPS,0.0,11.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,12.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,13.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,14.0,5000.0,5000.0
2023,4,EMEA,France Market,Power TPS,0.0,15.0,6000.0,6000.0
2023,4,EMEA,France Market,Storage TPS,0.0,1.0,3184298.0,3184298.0
2023,4,EMEA,France Market,Storage TPS,0.0,2.0,3134298.0,3134298.0
2023,4,EMEA,France Market,Storage TPS,0.0,3.0,3173368.08,3173368.08
2023,4,EMEA,France Market,Storage TPS,0.0,4.0,3257368.08,3257368.08
2023,4,EMEA,France Market,Storage TPS,0.0,5.0,3737368.08,3737368.08
2023,4,EMEA,France Market,Storage TPS,0.0,6.0,3688368.08,3688368.08
2023,4,EMEA,France Market,Storage TPS,0.0,7.0,2388368.08,2388368.08
2023,4,EMEA,France Market,Storage TPS,0.0,8.0,2388368.08,2388368.08
2023,4,EMEA,France Market,Storage TPS,0.0,9.0,2363368.08,2363368.08
2023,4,EMEA,France Market,Storage TPS,0.0,10.0,2334442.08,2334442.08
2023,4,EMEA,France Market,Storage TPS,0.0,11.0,2282010.08,2282010.08
2023,4,EMEA,France Market,Storage TPS,0.0,12.0,2697625.08,2697625.08
2023,4,EMEA,France Market,Storage TPS,0.0,13.0,2361275.64,2361275.64
2023,4,EMEA,France Market,Storage TPS,0.0,14.0,2521275.64,2521275.64
2023,4,EMEA,France Market,Storage TPS,0.0,15.0,2521275.64,2521275.64
2023,4,EMEA,France Market,Z TPS,0.0,1.0,1317587.0,1317587.0
2023,4,EMEA,France Market,Z TPS,0.0,2.0,5657587.0,5657587.0
2023,4,EMEA,France Market,Z TPS,0.0,3.0,5657587.0,5657587.0
2023,4,EMEA,France Market,Z TPS,0.0,4.0,5569587.0,5569587.0
2023,4,EMEA,France Market,Z TPS,0.0,5.0,5569587.0,5569587.0
2023,4,EMEA,France Market,Z TPS,0.0,6.0,5459587.0,5459587.0
2023,4,EMEA,France Market,Z TPS,0.0,7.0,1919587.0,1919587.0
2023,4,EMEA,France Market,Z TPS,0.0,8.0,1919587.0,1919587.0
2023,4,EMEA,France Market,Z TPS,0.0,9.0,1919587.0,1919587.0
2023,4,EMEA,France Market,Z TPS,0.0,10.0,1919587.0,1919587.0
2023,4,EMEA,France Market,Z TPS,0.0,11.0,1619587.0,1619587.0
2023,4,EMEA,France Market,Z TPS,0.0,12.0,1219587.0,1219587.0
2023,4,EMEA,France Market,Z TPS,0.0,13.0,1322087.0,1322087.0
2023,4,EMEA,France Market,Z TPS,0.0,14.0,1322087.0,1322087.0
2023,4,EMEA,France Market,Z TPS,0.0,15.0,1322087.0,1322087.0
2023,4,EMEA,Italy Market,Automation Platform,0.0,1.0,14176661.67,14176661.67
2023,4,EMEA,Italy Market,Automation Platform,0.0,2.0,13078995.67,13078995.67
2023,4,EMEA,Italy Market,Automation Platform,0.0,3.0,13537992.25,13537992.25
2023,4,EMEA,Italy Market,Automation Platform,0.0,4.0,13658628.67,13658628.67
2023,4,EMEA,Italy Market,Automation Platform,0.0,5.0,13736249.99,13736249.99
2023,4,EMEA,Italy Market,Automation Platform,0.0,6.0,13851600.52,13851600.52
2023,4,EMEA,Italy Market,Automation Platform,0.0,7.0,14153600.52,14153600.52
2023,4,EMEA,Italy Market,Automation Platform,0.0,8.0,14411409.52,14411409.52
2023,4,EMEA,Italy Market,Automation Platform,0.0,9.0,14502513.0,14502513.0
2023,4,EMEA,Italy Market,Automation Platform,0.0,10.0,15070192.18,15070192.18
2023,4,EMEA,Italy Market,Automation Platform,0.0,11.0,17451704.91,17451704.91
2023,4,EMEA,Italy Market,Automation Platform,0.0,12.0,17956204.91,17956204.91
2023,4,EMEA,Italy Market,Automation Platform,0.0,13.0,20121126.71,20121126.71
2023,4,EMEA,Italy Market,Automation Platform,0.0,14.0,20061514.75,20061514.75
2023,4,EMEA,Italy Market,Automation Platform,0.0,15.0,20033523.75,20033523.75
2023,4,EMEA,Italy Market,Data Platform,0.0,1.0,16042526.17,16042526.17
2023,4,EMEA,Italy Market,Data Platform,0.0,2.0,16525096.65,16525096.65
2023,4,EMEA,Italy Market,Data Platform,0.0,3.0,17241796.65,17241796.65
2023,4,EMEA,Italy Market,Data Platform,0.0,4.0,17376130.65,17376130.65
2023,4,EMEA,Italy Market,Data Platform,0.0,5.0,17571760.65,17571760.65
2023,4,EMEA,Italy Market,Data Platform,0.0,6.0,17627019.7,17627019.7
2023,4,EMEA,Italy Market,Data Platform,0.0,7.0,17787019.7,17787019.7
2023,4,EMEA,Italy Market,Data Platform,0.0,8.0,17716788.93,17716788.93
2023,4,EMEA,Italy Market,Data Platform,0.0,9.0,17877688.93,17877688.93
2023,4,EMEA,Italy Market,Data Platform,0.0,10.0,18154163.23,18154163.23
2023,4,EMEA,Italy Market,Data Platform,0.0,11.0,20061383.71,20061383.71
2023,4,EMEA,Italy Market,Data Platform,0.0,12.0,20106362.93,20106362.93
2023,4,EMEA,Italy Market,Data Platform,0.0,13.0,24336780.24,24336780.24
2023,4,EMEA,Italy Market,Data Platform,0.0,14.0,24276195.63,24276195.63
2023,4,EMEA,Italy Market,Data Platform,0.0,15.0,24298866.82,24298866.82
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,1.0,7980.23,7980.23
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,2.0,7980.23,7980.23
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,3.0,7980.23,7980.23
2023,4,Americas,US Public Market,Power TPS,0.0,5.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,6.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,7.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,8.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,9.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,10.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,11.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,12.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,13.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,14.0,0.0,0.0
2023,4,Americas,US Public Market,Power TPS,0.0,15.0,0.0,0.0
2023,4,Americas,US Public Market,Storage TPS,0.0,1.0,4511000.0,4511000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,2.0,1840000.0,1840000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,3.0,2090000.0,2090000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,4.0,1640000.0,1640000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,5.0,1640000.0,1640000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,6.0,1640000.0,1640000.0
2023,4,Americas,US Public Market,Storage TPS,0.0,7.0,1242380.51,1242380.51
2023,4,Americas,US Public Market,Storage TPS,0.0,8.0,1242380.51,1242380.51
2023,4,Americas,US Public Market,Storage TPS,0.0,9.0,1242380.51,1242380.51
2023,4,Americas,US Public Market,Storage TPS,0.0,10.0,1630380.51,1630380.51
2023,4,Americas,US Public Market,Storage TPS,0.0,11.0,2099859.51,2099859.51
2023,4,Americas,US Public Market,Storage TPS,0.0,12.0,2099859.51,2099859.51
2023,4,Americas,US Public Market,Storage TPS,0.0,13.0,1499381.51,1499381.51
2023,4,Americas,US Public Market,Storage TPS,0.0,14.0,1499381.51,1499381.51
2023,4,Americas,US Public Market,Storage TPS,0.0,15.0,1499381.51,1499381.51
2023,4,Americas,US Public Market,Z TPS,0.0,1.0,2756000.0,2756000.0
2023,4,Americas,US Public Market,Z TPS,0.0,2.0,2756000.0,2756000.0
2023,4,Americas,US Public Market,Z TPS,0.0,3.0,2756000.0,2756000.0
2023,4,Americas,US Public Market,Z TPS,0.0,4.0,1956000.0,1956000.0
2023,4,Americas,US Public Market,Z TPS,0.0,5.0,1956000.0,1956000.0
2023,4,Americas,US Public Market,Z TPS,0.0,6.0,1956000.0,1956000.0
2023,4,Americas,US Public Market,Z TPS,0.0,7.0,1956000.0,1956000.0
2023,4,Americas,US Public Market,Z TPS,0.0,8.0,1956000.0,1956000.0
2023,4,Americas,US Public Market,Z TPS,0.0,9.0,5701898.22,5701898.22
2023,4,Americas,US Public Market,Z TPS,0.0,10.0,5701898.22,5701898.22
2023,4,Americas,US Public Market,Z TPS,0.0,11.0,33266125.009999998,33266125.009999998
2023,4,Americas,US Public Market,Z TPS,0.0,12.0,35136511.45,35136511.45
2023,4,Americas,US Public Market,Z TPS,0.0,13.0,11141397.45,11141397.45
2023,4,Americas,US Public Market,Z TPS,0.0,14.0,11141397.45,11141397.45
2023,4,Americas,US Public Market,Z TPS,0.0,15.0,11141397.45,11141397.45
2023,4,Americas,US Top Market,Automation Platform,0.0,1.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,2.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,3.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,4.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,5.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,6.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,7.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,8.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,9.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,10.0,0.0,0.0
2023,4,Americas,US Top Market,Automation Platform,0.0,11.0,38578.18,38578.18
2023,4,Americas,US Top Market,Automation Platform,0.0,12.0,38578.18,38578.18
2023,4,Americas,US Top Market,Automation Platform,0.0,13.0,38578.18,38578.18
2023,4,Americas,US Top Market,Automation Platform,0.0,14.0,38578.18,38578.18
2023,4,Americas,US Top Market,Automation Platform,0.0,15.0,38578.18,38578.18
2023,4,Americas,US Top Market,Data Platform,0.0,1.0,0.0,0.0
2023,4,Americas,US Top Market,Data Platform,0.0,2.0,0.0,0.0
2023,4,Americas,US Top Market,Data Platform,0.0,3.0,178.0,178.0
2023,4,Americas,US Top Market,Data Platform,0.0,4.0,178.0,178.0
2023,4,Americas,US Top Market,Data Platform,0.0,5.0,178.0,178.0
2023,4,Americas,US Top Market,Data Platform,0.0,6.0,178.0,178.0
2023,4,Americas,US Top Market,Data Platform,0.0,7.0,455.0,455.0
2023,4,Americas,US Top Market,Data Platform,0.0,8.0,455.0,455.0
2023,4,Americas,US Top Market,Data Platform,0.0,9.0,455.0,455.0
2023,4,Americas,US Top Market,Data Platform,0.0,10.0,455.0,455.0
2023,4,Americas,US Top Market,Data Platform,0.0,11.0,633.0,633.0
2023,4,Americas,US Top Market,Data Platform,0.0,12.0,633.0,633.0
2023,4,Americas,US Top Market,Data Platform,0.0,13.0,633.0,633.0
2023,4,Americas,US Top Market,Data Platform,0.0,14.0,633.0,633.0
2023,4,Americas,US Top Market,Data Platform,0.0,15.0,633.0,633.0
2023,4,Americas,US Top Market,Storage TPS,0.0,1.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,2.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,3.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,4.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,5.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,6.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,7.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,8.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,9.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,10.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,11.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,12.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,13.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,14.0,0.0,0.0
2023,4,Americas,US Top Market,Storage TPS,0.0,15.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,1.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,2.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,3.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,4.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,5.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,6.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,7.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,8.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,9.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,10.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,11.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,12.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,13.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,14.0,0.0,0.0
2023,4,Americas,US Top Market,Z TPS,0.0,15.0,0.0,0.0
2023,4,EMEA,DACH Market,Automation Platform,0.0,1.0,43148873.38,43148873.38
2023,4,EMEA,DACH Market,Automation Platform,0.0,2.0,45869445.55,45869445.55
2023,4,EMEA,DACH Market,Automation Platform,0.0,3.0,47101062.55,47101062.55
2023,4,EMEA,DACH Market,Automation Platform,0.0,4.0,46338456.92,46338456.92
2023,4,EMEA,DACH Market,Automation Platform,0.0,5.0,46308516.63,46308516.63
2023,4,EMEA,DACH Market,Automation Platform,0.0,6.0,48200014.34,48200014.34
2023,4,EMEA,DACH Market,Automation Platform,0.0,7.0,54978429.67,54978429.67
2023,4,EMEA,DACH Market,Automation Platform,0.0,8.0,56475971.93,56475971.93
2023,4,EMEA,DACH Market,Automation Platform,0.0,9.0,57896538.93,57896538.93
2023,4,EMEA,DACH Market,Automation Platform,0.0,10.0,67025170.21,67025170.21
2023,4,EMEA,DACH Market,Automation Platform,0.0,11.0,56588495.150000006,56588495.150000006
2023,4,EMEA,DACH Market,Automation Platform,0.0,12.0,81743815.53,81743815.53
2023,4,EMEA,DACH Market,Automation Platform,0.0,13.0,81408991.04,81408991.04
2023,4,EMEA,DACH Market,Automation Platform,0.0,14.0,81508859.87,81508859.87
2023,4,EMEA,DACH Market,Automation Platform,0.0,15.0,81422033.06,81422033.06
2023,4,EMEA,DACH Market,Data Platform,0.0,1.0,38059029.019999996,38059029.019999996
2023,4,EMEA,DACH Market,Data Platform,0.0,2.0,53049076.55,53049076.55
2023,4,EMEA,DACH Market,Data Platform,0.0,3.0,54646195.99,54646195.99
2023,4,EMEA,DACH Market,Data Platform,0.0,4.0,56062359.03,56062359.03
2023,4,EMEA,DACH Market,Data Platform,0.0,5.0,67654406.28,67654406.28
2023,4,EMEA,DACH Market,Data Platform,0.0,6.0,69833136.28,69833136.28
2023,4,EMEA,DACH Market,Data Platform,0.0,7.0,76836989.89,76836989.89
2023,4,EMEA,DACH Market,Data Platform,0.0,8.0,80646416.86,80646416.86
2023,4,EMEA,DACH Market,Data Platform,0.0,9.0,82138537.11,82138537.11
2023,4,EMEA,DACH Market,Data Platform,0.0,10.0,99755548.28999999,99755548.28999999
2023,4,EMEA,DACH Market,Data Platform,0.0,11.0,124514653.53,124514653.53
2023,4,EMEA,DACH Market,Data Platform,0.0,12.0,124277315.09,124277315.09
2023,4,EMEA,DACH Market,Data Platform,0.0,13.0,125485270.1,125485270.1
2023,4,EMEA,DACH Market,Data Platform,0.0,14.0,125776296.78,125776296.78
2023,4,EMEA,DACH Market,Data Platform,0.0,15.0,125771154.26,125771154.26
2023,4,EMEA,DACH Market,Power TPS,0.0,1.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,2.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,3.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,4.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,5.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,6.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,7.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,8.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,9.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,10.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,11.0,0.0,0.0
2023,4,EMEA,DACH Market,Power TPS,0.0,12.0,3085.0,3085.0
2023,4,EMEA,DACH Market,Power TPS,0.0,13.0,3085.0,3085.0
2023,4,EMEA,DACH Market,Power TPS,0.0,14.0,3085.0,3085.0
2023,4,EMEA,DACH Market,Power TPS,0.0,15.0,3085.0,3085.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,1.0,9000.0,9000.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,2.0,28200.0,28200.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,3.0,28200.0,28200.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,4.0,28200.0,28200.0
2023,4,EMEA,DACH Market,Public Cloud Platform,0.0,5.0,28200.0,28200.0
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,4.0,6963.139999999999,6963.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,5.0,6963.139999999999,6963.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,6.0,6963.139999999999,6963.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,7.0,6963.139999999999,6963.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,8.0,6963.139999999999,6963.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,9.0,5043.139999999999,5043.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,10.0,5043.139999999999,5043.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,11.0,5043.139999999999,5043.139999999999
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,12.0,1440.0,1440.0
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,13.0,1440.0,1440.0
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,14.0,1440.0,1440.0
2023,4,EMEA,Italy Market,Public Cloud Platform,0.0,15.0,1440.0,1440.0
2023,4,EMEA,Italy Market,Storage TPS,0.0,1.0,5520000.0,5520000.0
2023,4,EMEA,Italy Market,Storage TPS,0.0,2.0,6790000.0,6790000.0
2023,4,EMEA,Italy Market,Storage TPS,0.0,3.0,6794711.2,6794711.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,4.0,6794711.2,6794711.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,5.0,6856511.2,6856511.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,6.0,6936511.2,6936511.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,7.0,7135733.2,7135733.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,8.0,7215733.2,7215733.2
2023,4,EMEA,Italy Market,Storage TPS,0.0,9.0,7218531.33,7218531.33
2023,4,EMEA,Italy Market,Storage TPS,0.0,10.0,7269531.33,7269531.33
2023,4,EMEA,Italy Market,Storage TPS,0.0,11.0,8679531.33,8679531.33
2023,4,EMEA,Italy Market,Storage TPS,0.0,12.0,9425531.33,9425531.33
2023,4,EMEA,Italy Market,Storage TPS,0.0,13.0,10172431.06,10172431.06
2023,4,EMEA,Italy Market,Storage TPS,0.0,14.0,10111480.9,10111480.9
2023,4,EMEA,Italy Market,Storage TPS,0.0,15.0,10111480.9,10111480.9
2023,4,EMEA,Italy Market,Z TPS,0.0,1.0,2690000.0,2690000.0
2023,4,EMEA,Italy Market,Z TPS,0.0,2.0,4123250.0,4123250.0
2023,4,EMEA,Italy Market,Z TPS,0.0,3.0,11282250.0,11282250.0
2023,4,EMEA,Italy Market,Z TPS,0.0,4.0,11104000.0,11104000.0
2023,4,EMEA,Italy Market,Z TPS,0.0,5.0,11104000.0,11104000.0
